subid, subage, gender, group, code, cong, targ, resp, unknown, trial, block, Acc, RT, pause_time,,,,,
37,14, F, mid, BBB,0,25,102,1,72,2,1,585.58,270.67, ,,,,
37,14, F, mid, CCC,0,21,104,1,73,2,1,645.38,194.37, ,,,,
37,14, F, mid, AAA,0,23,100,1,74,2,1,572.77,234.05, ,,,,
37,14, F, mid, CDC,1,22,98,1,75,2,1,652.58,221.7, ,,,,
37,14, F, mid, AAA,0,23,100,1,76,2,1,423.1,283.54, ,,,,
37,14, F, mid, DDD,0,19,98,1,77,2,1,411.21,246.3, ,,,,
37,14, F, mid, ABA,1,24,102,1,78,2,1,630.25,234.06, ,,,,
37,14, F, mid, DDD,0,19,98,1,79,2,1,404.37,247.24, ,,,,
37,14, F, mid, BBB,0,25,102,1,80,2,1,543.48,206.79, ,,,,
37,14, F, mid, DCD,1,20,104,1,81,2,1,656.36,275.84, ,,,,
37,14, F, mid, AAA,0,23,100,1,82,2,1,443.73,229.73, ,,,,
37,14, F, mid, DCD,1,20,104,1,83,2,1,662.56,257.07, ,,,,
37,14, F, mid, AAA,0,23,100,1,84,2,1,516.88,233.26, ,,,,
37,14, F, mid, DDD,0,19,98,1,85,2,1,563.99,264.17, ,,,,
37,14, F, mid, BAB,1,26,100,1,86,2,1,647.98,130.86, ,,,,
37,14, F, mid, DCD,1,20,104,1,87,2,1,655.95,146.3, ,,,,
37,14, F, mid, BAB,1,26,100,1,88,2,1,599.24,267.18, ,,,,
37,14, F, mid, CDC,1,22,98,1,89,2,1,651.72,285.73, ,,,,
37,14, F, mid, ABA,1,24,102,1,90,2,1,573.88,346.86, ,,,,
37,14, F, mid, CCC,0,21,104,1,91,2,1,567.44,365.32, ,,,,
37,14, F, mid, BAB,1,26,100,1,92,2,1,570.74,239.32, ,,,,
37,14, F, mid, CCC,0,21,104,1,93,2,1,711.68,289.19, ,,,,
37,14, F, mid, BBB,0,25,102,1,94,2,1,638.62,243.8, ,,,,
37,14, F, mid, DCD,1,20,104,1,95,2,1,732.79,251.91, ,,,,
37,14, F, mid, ABA,1,24,102,1,96,2,1,714.58,580.61, ,,,,
37,14, F, mid, CCC,0,21,104,1,97,2,1,727.45,352.75, ,,,,
37,14, F, mid, DCD,1,20,104,1,1,3,1,551.82,332.75, ,,,,
37,14, F, mid, ABA,1,24,102,1,2,3,1,568.43,288.86, ,,,,
37,14, F, mid, DDD,0,19,98,1,3,3,1,614.61,236.13, ,,,,
37,14, F, mid, BBB,0,25,102,1,4,3,1,429.29,247.15, ,,,,
37,14, F, mid, DCD,1,20,104,1,5,3,1,559.26,246.77, ,,,,
37,14, F, mid, ABA,1,24,102,1,6,3,1,439.48,233.29, ,,,,
37,14, F, mid, DCD,1,20,104,1,7,3,1,610.64,215.72, ,,,,
37,14, F, mid, BAB,1,26,100,1,8,3,1,564.95,214.51, ,,,,
37,14, F, mid, CCC,0,21,104,1,9,3,1,535.81,303.34, ,,,,
37,14, F, mid, BBB,0,25,102,1,10,3,1,436.65,241.46, ,,,,
37,14, F, mid, CCC,0,21,104,1,11,3,1,534.27,161, ,,,,
37,14, F, mid, BAB,1,26,100,1,12,3,1,590.97,289.81, ,,,,
37,14, F, mid, DDD,0,19,98,1,13,3,1,552.56,215.44, ,,,,
37,14, F, mid, BAB,1,26,100,1,14,3,1,617.58,0.16, ,,,,
37,14, F, mid, CDC,1,22,98,1,15,3,1,709.21,79.81, ,,,,
37,14, F, mid, BAB,1,26,100,1,16,3,1,532.48,237.59, ,,,,
37,14, F, mid, DCD,1,20,104,1,17,3,1,750.56,221.68, ,,,,
37,14, F, mid, ABA,1,24,102,1,18,3,1,616.89,291.21, ,,,,
37,14, F, mid, CDC,1,22,98,1,19,3,1,539.44,202.64, ,,,,
37,14, F, mid, AAA,0,23,100,1,20,3,1,554.82,227.3, ,,,,
37,14, F, mid, DCD,1,20,104,1,21,3,1,716.17,195.73, ,,,,
37,14, F, mid, ABA,1,24,102,1,22,3,1,510.85,366.48, ,,,,
37,14, F, mid, DDD,0,19,98,1,23,3,1,563.83,272.45, ,,,,
37,14, F, mid, ABA,1,24,102,1,24,3,1,618.57,173.16, ,,,,
37,14, F, mid, DCD,1,20,104,1,25,3,1,666.14,105.97, ,,,,
37,14, F, mid, BBB,0,25,102,1,26,3,1,576.35,278.65, ,,,,
37,14, F, mid, DDD,0,19,98,1,27,3,1,516.98,284.78, ,,,,
37,14, F, mid, AAA,0,23,100,1,28,3,1,494.15,332.95, ,,,,
37,14, F, mid, CDC,1,22,98,1,29,3,1,690.75,267.65, ,,,,
37,14, F, mid, ABA,1,24,102,1,30,3,1,442.85,302.98, ,,,,
37,14, F, mid, CCC,0,21,104,1,31,3,1,564.15,258.87, ,,,,
37,14, F, mid, AAA,0,23,100,1,32,3,1,440.42,230.18, ,,,,
37,14, F, mid, CCC,0,21,104,1,33,3,1,602.3,180.66, ,,,,
37,14, F, mid, BAB,1,26,100,1,34,3,1,639.57,282.8, ,,,,
37,14, F, mid, DDD,0,19,98,1,35,3,1,593.89,231.39, ,,,,
37,14, F, mid, AAA,0,23,100,1,36,3,1,530.4,214.73, ,,,,
37,14, F, mid, CDC,1,22,98,1,37,3,1,793.52,239.03, ,,,,
37,14, F, mid, BBB,0,25,102,1,38,3,1,662.22,225.45, ,,,,
37,14, F, mid, DCD,1,20,104,1,39,3,1,723.89,283.39, ,,,,
37,14, F, mid, BBB,0,25,102,1,40,3,1,554.59,209.12, ,,,,
37,14, F, mid, DCD,1,20,104,1,41,3,1,743.8,419.94, ,,,,
37,14, F, mid, BAB,1,26,100,1,42,3,1,549.19,252.25, ,,,,
37,14, F, mid, DDD,0,19,98,1,43,3,1,537.11,195.27, ,,,,
37,14, F, mid, AAA,0,23,100,1,44,3,1,509.59,197.9, ,,,,
37,14, F, mid, CCC,0,21,104,1,45,3,1,593.18,173.43, ,,,,
37,14, F, mid, BBB,0,25,102,1,46,3,1,521.64,273.31, ,,,,
37,14, F, mid, DDD,0,19,98,1,47,3,1,640.48,267.93, ,,,,
37,14, F, mid, BAB,1,26,100,1,48,3,1,603.55,232.41, ,,,,
37,14, F, mid, DCD,1,20,104,1,49,3,1,668.58,27.91, ,,,,
37,14, F, mid, ABA,1,24,102,1,50,3,1,611.89,304.75, ,,,,
37,14, F, mid, DCD,1,20,104,1,51,3,1,802.37,284.53, ,,,,
37,14, F, mid, BAB,1,26,100,1,52,3,1,548.34,194.04, ,,,,
37,14, F, mid, DCD,1,20,104,1,53,3,1,675.4,182.59, ,,,,
37,14, F, mid, BBB,0,25,102,1,54,3,1,521.81,746.07, ,,,,
37,14, F, mid, CCC,0,21,104,1,55,3,1,598.07,291.74, ,,,,
37,14, F, mid, BBB,0,25,102,1,56,3,1,557.51,271, ,,,,
37,14, F, mid, DCD,1,20,104,1,57,3,1,637.94,108.51, ,,,,
37,14, F, mid, ABA,1,24,102,1,58,3,1,579.88,239.97, ,,,,
37,14, F, mid, DDD,0,19,98,1,59,3,1,687.96,242.47, ,,,,
37,14, F, mid, BBB,0,25,102,1,60,3,1,485.54,348.52, ,,,,
37,14, F, mid, CDC,1,22,98,1,61,3,1,714.75,329.5, ,,,,
37,14, F, mid, BAB,1,26,100,1,62,3,1,662.42,888.9, ,,,,
37,14, F, mid, DDD,0,19,98,1,63,3,1,418.39,301.96, ,,,,
37,14, F, mid, ABA,1,24,102,1,64,3,1,603.81,256.41, ,,,,
37,14, F, mid, CCC,0,21,104,1,65,3,1,657.25,67.58, ,,,,
37,14, F, mid, AAA,0,23,100,1,66,3,1,563.84,40.67, ,,,,
37,14, F, mid, CDC,1,22,98,1,67,3,1,667.34,115.39, ,,,,
37,14, F, mid, AAA,0,23,100,1,68,3,1,638.29,316.26, ,,,,
37,14, F, mid, DDD,0,19,98,1,69,3,1,490.78,466.97, ,,,,
37,14, F, mid, AAA,0,23,100,1,70,3,1,452.38,245.69, ,,,,
37,14, F, mid, CDC,1,22,98,1,71,3,1,486.52,0.3, ,,,,
37,14, F, mid, BBB,0,25,102,1,72,3,1,488.36,17.89, ,,,,
37,14, F, mid, CDC,1,22,98,1,73,3,1,514.14,0.3, ,,,,
37,14, F, mid, AAA,0,23,100,1,74,3,1,478.15,0.3, ,,,,
37,14, F, mid, DCD,1,20,104,1,75,3,1,656.3,18.72, ,,,,
37,14, F, mid, ABA,1,24,102,1,76,3,1,482.43,0.3, ,,,,
37,14, F, mid, DDD,0,19,98,1,77,3,1,664.1,0.3, ,,,,
37,14, F, mid, ABA,1,24,102,1,78,3,1,562.4,64.33, ,,,,
37,14, F, mid, CDC,1,22,98,1,79,3,1,505.57,32.14, ,,,,
37,14, F, mid, BBB,0,25,102,1,80,3,1,504.15,17.04, ,,,,
37,14, F, mid, CDC,1,22,98,1,81,3,1,507.12,18.42, ,,,,
37,14, F, mid, ABA,1,24,102,1,82,3,1,539.6,0.3, ,,,,
37,14, F, mid, CCC,0,21,104,1,83,3,1,612.05,0.3, ,,,,
37,14, F, mid, AAA,0,23,100,1,84,3,1,579.67,208.04, ,,,,
37,14, F, mid, CCC,0,21,104,1,85,3,1,673.81,0.3, ,,,,
37,14, F, mid, BAB,1,26,100,1,86,3,1,524.79,30.08, ,,,,
37,14, F, mid, CCC,0,21,104,1,87,3,1,538.1,165.6, ,,,,
37,14, F, mid, BBB,0,25,102,1,88,3,1,559.48,152.46, ,,,,
37,14, F, mid, CCC,0,21,104,1,89,3,1,619.53,71.87, ,,,,
37,14, F, mid, AAA,0,23,100,1,90,3,1,543.14,0.3, ,,,,
37,14, F, mid, DDD,0,19,98,1,91,3,1,464.15,82.46, ,,,,
37,14, F, mid, BAB,1,26,100,1,92,3,1,593.32,0.3, ,,,,
37,14, F, mid, CCC,0,21,104,1,93,3,1,511.22,0.3, ,,,,
37,14, F, mid, BAB,1,26,100,1,94,3,1,537.88,456.54, ,,,,
37,14, F, mid, CDC,1,22,98,1,95,3,1,616.38,237.57, ,,,,
37,14, F, mid, AAA,0,23,100,1,96,3,1,497.1,246.94, ,,,,
37,14, F, mid, CDC,1,22,98,1,97,3,1,680.23,128.86, ,,,,
39,14, F, mid, CDC,1,22,98,1,1,1,1,826.51,424.73, ,,,,
39,14, F, mid, ABA,1,24,102,1,2,1,1,964.76,521.86, ,,,,
39,14, F, mid, DDD,0,19,98,1,3,1,1,423.04,363.82, ,,,,
39,14, F, mid, BAB,1,26,100,1,4,1,1,600.7,260.53, ,,,,
39,14, F, mid, DDD,0,19,98,1,5,1,1,639.58,15.92, ,,,,
39,14, F, mid, AAA,0,23,100,1,6,1,1,401.5,260.94, ,,,,
39,14, F, mid, DCD,1,20,104,1,7,1,1,654.33,248.08, ,,,,
39,14, F, mid, AAA,0,23,100,1,8,1,1,375.1,173.4, ,,,,
39,14, F, mid, CCC,0,21,104,1,9,1,1,640.73,380.34, ,,,,
39,14, F, mid, ABA,1,24,102,1,10,1,1,631.54,251.13, ,,,,
39,14, F, mid, DDD,0,19,98,1,11,1,1,571.06,377.35, ,,,,
39,14, F, mid, BBB,0,25,102,1,12,1,1,519.01,276.54, ,,,,
39,14, F, mid, DDD,0,19,98,1,13,1,1,651.97,262.59, ,,,,
39,14, F, mid, ABA,1,24,102,1,14,1,1,837.82,50.36, ,,,,
39,14, F, mid, CCC,0,21,104,1,15,1,1,713.93,443, ,,,,
39,14, F, mid, BBB,0,25,102,1,16,1,1,610.79,744.03, ,,,,
39,14, F, mid, DCD,1,20,104,1,17,1,1,654.87,304.55, ,,,,
39,14, F, mid, BBB,0,25,102,1,18,1,1,399.61,211.19, ,,,,
39,14, F, mid, DDD,0,19,98,1,19,1,1,596.73,225.51, ,,,,
39,14, F, mid, BBB,0,25,102,1,20,1,1,638.2,270.56, ,,,,
39,14, F, mid, DCD,1,20,104,1,21,1,1,484.71,63.54, ,,,,
39,14, F, mid, BAB,1,26,100,1,22,1,1,583.79,60, ,,,,
39,14, F, mid, CDC,1,22,104,1,23,1,0,274.78,964.25, ,,,,
39,14, F, mid, ABA,1,24,102,1,24,1,1,611.27,374.48, ,,,,
39,14, F, mid, CDC,1,22,98,1,25,1,1,770.47,305.15, ,,,,
39,14, F, mid, BAB,1,26,100,1,26,1,1,1154.88,288.62, ,,,,
39,14, F, mid, DDD,0,19,98,1,27,1,1,582.48,292.19, ,,,,
39,14, F, mid, BAB,1,26,100,1,28,1,1,675.47,750.09, ,,,,
39,14, F, mid, DCD,1,20,104,1,29,1,1,765.33,425.71, ,,,,
39,14, F, mid, ABA,1,24,102,1,30,1,1,829.21,255.72, ,,,,
39,14, F, mid, CCC,0,21,104,1,31,1,1,624.41,427.76, ,,,,
39,14, F, mid, BBB,0,25,102,1,32,1,1,597.49,273.88, ,,,,
39,14, F, mid, CCC,0,21,104,1,33,1,1,515.61,809.52, ,,,,
39,14, F, mid, AAA,0,23,100,1,34,1,1,781.39,258.53, ,,,,
39,14, F, mid, DDD,0,19,98,1,35,1,1,825.96,2464.39, ,,,,
39,14, F, mid, ABA,1,24,102,1,36,1,1,1051.2,289.01, ,,,,
39,14, F, mid, DCD,1,20,104,1,37,1,1,705.6,257.14, ,,,,
39,14, F, mid, ABA,1,24,102,1,38,1,1,800.84,390.57, ,,,,
39,14, F, mid, DDD,0,19,98,1,39,1,1,652.58,196.9, ,,,,
39,14, F, mid, BAB,1,26,100,1,40,1,1,879.05,353.71, ,,,,
39,14, F, mid, CCC,0,21,104,1,41,1,1,559.44,0.29, ,,,,
39,14, F, mid, AAA,0,23,100,1,42,1,1,831.13,994.09, ,,,,
39,14, F, mid, DCD,1,20,104,1,43,1,1,583.05,227.78, ,,,,
39,14, F, mid, BBB,0,25,102,1,44,1,1,357.25,298.66, ,,,,
39,14, F, mid, CDC,1,22,98,1,45,1,1,546.33,223.88, ,,,,
39,14, F, mid, AAA,0,23,100,1,46,1,1,634.98,220.88, ,,,,
39,14, F, mid, DDD,0,19,98,1,47,1,1,358.32,277.37, ,,,,
39,14, F, mid, BBB,0,25,102,1,48,1,1,737.95,219.54, ,,,,
39,14, F, mid, DCD,1,20,104,1,49,1,1,677.25,7.45, ,,,,
39,14, F, mid, BBB,0,25,102,1,50,1,1,616.67,0.29, ,,,,
39,14, F, mid, DCD,1,20,104,1,51,1,1,557.41,245.27, ,,,,
39,14, F, mid, BBB,0,25,102,1,52,1,1,780.56,1275.56, ,,,,
39,14, F, mid, CDC,1,22,98,1,53,1,1,686.39,271.59, ,,,,
39,14, F, mid, ABA,1,24,102,1,54,1,1,693.87,240.19, ,,,,
39,14, F, mid, DCD,1,20,104,1,55,1,1,761.45,688.29, ,,,,
39,14, F, mid, AAA,0,23,100,1,56,1,1,825.37,461.08, ,,,,
39,14, F, mid, CDC,1,22,98,1,57,1,1,848.24,232.69, ,,,,
39,14, F, mid, BAB,1,26,100,1,58,1,1,681.63,611.35, ,,,,
39,14, F, mid, CDC,1,22,104,1,59,1,0,244.04,2792.38, ,,,,
39,14, F, mid, BAB,1,26,100,1,60,1,1,841.75,229.55, ,,,,
39,14, F, mid, CCC,0,21,104,1,61,1,1,341.91,301.17, ,,,,
39,14, F, mid, BAB,1,26,100,1,62,1,1,716.98,372, ,,,,
39,14, F, mid, DCD,1,20,104,1,63,1,1,750.4,247.08, ,,,,
39,14, F, mid, AAA,0,23,100,1,64,1,1,450.65,409.75, ,,,,
39,14, F, mid, CCC,0,21,104,1,65,1,1,356.21,538.06, ,,,,
39,14, F, mid, BAB,1,26,100,1,66,1,1,811.62,245.26, ,,,,
39,14, F, mid, CDC,1,22,98,1,67,1,1,749.99,252.66, ,,,,
39,14, F, mid, BBB,0,25,102,1,68,1,1,676.45,430.47, ,,,,
39,14, F, mid, DCD,1,20,104,1,69,1,1,1023.58,669.13, ,,,,
39,14, F, mid, AAA,0,23,100,1,70,1,1,333.39,572.48, ,,,,
39,14, F, mid, CCC,0,21,104,1,71,1,1,610.02,365.73, ,,,,
39,14, F, mid, BAB,1,26,100,1,72,1,1,1057.54,333.75, ,,,,
39,14, F, mid, CDC,1,22,98,1,73,1,1,707.35,484.4, ,,,,
39,14, F, mid, AAA,0,23,100,1,74,1,1,515.42,235.33, ,,,,
39,14, F, mid, DDD,0,19,98,1,75,1,1,373.06,177.82, ,,,,
39,14, F, mid, AAA,0,23,100,1,76,1,1,404.12,0.29, ,,,,
39,14, F, mid, CCC,0,21,104,1,77,1,1,393.86,288.04, ,,,,
39,14, F, mid, BAB,1,26,102,1,78,1,0,503.11,486.77, ,,,,
39,14, F, mid, CDC,1,22,98,1,79,1,1,657.15,433.27, ,,,,
39,14, F, mid, AAA,0,23,100,1,80,1,1,484.1,731.83, ,,,,
39,14, F, mid, CDC,1,22,98,1,81,1,1,742.13,241.92, ,,,,
39,14, F, mid, ABA,1,24,102,1,82,1,1,1481.32,390.66, ,,,,
39,14, F, mid, CCC,0,21,104,1,83,1,1,600.33,678.67, ,,,,
39,14, F, mid, BBB,0,25,102,1,84,1,1,982.57,933.33, ,,,,
39,14, F, mid, DDD,0,19,98,1,85,1,1,556.58,978.75, ,,,,
39,14, F, mid, AAA,0,23,100,1,86,1,1,392.19,260.53, ,,,,
39,14, F, mid, CDC,1,22,98,1,87,1,1,767.94,490.69, ,,,,
39,14, F, mid, BAB,1,26,100,1,88,1,1,688.99,244.03, ,,,,
39,14, F, mid, DCD,1,20,104,1,89,1,1,636.24,367.87, ,,,,
39,14, F, mid, ABA,1,24,102,1,90,1,1,714.29,364.13, ,,,,
39,14, F, mid, CCC,0,21,104,1,91,1,1,583.8,493.41, ,,,,
39,14, F, mid, BBB,0,25,102,1,92,1,1,371.64,353.83, ,,,,
39,14, F, mid, CCC,0,21,104,1,93,1,1,393.47,507.17, ,,,,
39,14, F, mid, ABA,1,24,102,1,94,1,1,1208.81,696.58, ,,,,
39,14, F, mid, DDD,0,19,98,1,95,1,1,665.23,2322.38, ,,,,
39,14, F, mid, ABA,1,24,102,1,96,1,1,828.9,1153.08, ,,,,
39,14, F, mid, CDC,1,22,98,1,97,1,1,696.42,416.73, ,,,,
39,14, F, mid, CDC,1,22,98,1,1,2,1,716.99,253.06, ,,,,
39,14, F, mid, ABA,1,24,102,1,2,2,1,750.23,76.53, ,,,,
39,14, F, mid, CDC,1,22,98,1,3,2,1,557.34,258.11, ,,,,
39,14, F, mid, ABA,1,24,102,1,4,2,1,578.88,200.17, ,,,,
39,14, F, mid, CDC,1,22,98,1,5,2,1,740.44,225.38, ,,,,
39,14, F, mid, BAB,1,26,100,1,6,2,1,930.4,611.23, ,,,,
39,14, F, mid, CCC,0,21,104,1,7,2,1,604.45,226.61, ,,,,
39,14, F, mid, ABA,1,24,102,1,8,2,1,508.31,228.99, ,,,,
39,14, F, mid, DCD,1,20,104,1,9,2,1,840.27,257.8, ,,,,
39,14, F, mid, ABA,1,24,102,1,10,2,1,1002.91,367.17, ,,,,
39,14, F, mid, DDD,0,19,98,1,11,2,1,858.66,806.42, ,,,,
39,14, F, mid, BBB,0,25,102,1,12,2,1,658.9,109.13, ,,,,
39,14, F, mid, CCC,0,21,104,1,13,2,1,476.26,261.7, ,,,,
39,14, F, mid, AAA,0,23,100,1,14,2,1,632.28,927.85, ,,,,
39,14, F, mid, CDC,1,22,98,1,15,2,1,1110.09,1784.8, ,,,,
39,14, F, mid, BAB,1,26,100,1,16,2,1,1191.33,423.65, ,,,,
39,14, F, mid, CDC,1,22,98,1,17,2,1,673.24,4067.2, ,,,,
39,14, F, mid, ABA,1,24,102,1,18,2,1,1229.14,1625.56, ,,,,
39,14, F, mid, CDC,1,22,98,1,19,2,1,1293.7,17248.71, ,,,,
39,14, F, mid, AAA,0,23,100,1,20,2,1,995.76,866.43, ,,,,
39,14, F, mid, CDC,1,22,98,1,21,2,1,898.3,797.27, ,,,,
39,14, F, mid, BAB,1,26,100,1,22,2,1,689.13,330.71, ,,,,
39,14, F, mid, DCD,1,20,104,1,23,2,1,663.71,242.17, ,,,,
39,14, F, mid, ABA,1,24,102,1,24,2,1,1242.57,312.06, ,,,,
39,14, F, mid, DDD,0,19,98,1,25,2,1,591.21,339.47, ,,,,
39,14, F, mid, AAA,0,23,100,1,26,2,1,409.39,229.67, ,,,,
39,14, F, mid, DDD,0,19,98,1,27,2,1,718.37,286.94, ,,,,
39,14, F, mid, BBB,0,25,102,1,28,2,1,357.18,275.29, ,,,,
39,14, F, mid, DDD,0,19,98,1,29,2,1,945.08,346.71, ,,,,
39,14, F, mid, ABA,1,24,102,1,30,2,1,864.88,321.89, ,,,,
39,14, F, mid, DDD,0,19,98,1,31,2,1,799.59,493.1, ,,,,
39,14, F, mid, BBB,0,25,102,1,32,2,1,614.25,384.24, ,,,,
39,14, F, mid, CDC,1,22,98,1,33,2,1,651.49,598.45, ,,,,
39,14, F, mid, ABA,1,24,102,1,34,2,1,722.94,698.05, ,,,,
39,14, F, mid, DCD,1,20,104,1,35,2,1,785.05,223.58, ,,,,
39,14, F, mid, AAA,0,23,100,1,36,2,1,904.82,338.68, ,,,,
39,14, F, mid, DCD,1,20,104,1,37,2,1,815.4,524.58, ,,,,
39,14, F, mid, BBB,0,25,102,1,38,2,1,498.13,332.13, ,,,,
39,14, F, mid, CCC,0,21,104,1,39,2,1,640.86,268.37, ,,,,
39,14, F, mid, AAA,0,23,100,1,40,2,1,291.86,340.41, ,,,,
39,14, F, mid, CDC,1,22,98,1,41,2,1,608.08,230.31, ,,,,
39,14, F, mid, BBB,0,25,102,1,42,2,1,576.81,373.15, ,,,,
39,14, F, mid, CCC,0,21,104,1,43,2,1,355.28,263.24, ,,,,
39,14, F, mid, ABA,1,24,102,1,44,2,1,847.74,498.22, ,,,,
39,14, F, mid, CCC,0,21,104,1,45,2,1,754.22,360.45, ,,,,
39,14, F, mid, BBB,0,25,102,1,46,2,1,648.76,240.1, ,,,,
39,14, F, mid, CCC,0,21,104,1,47,2,1,568.97,150.32, ,,,,
39,14, F, mid, BAB,1,26,100,1,48,2,1,777.51,1488.87, ,,,,
39,14, F, mid, CCC,0,21,104,1,49,2,1,835.53,240.02, ,,,,
39,14, F, mid, BBB,0,25,102,1,50,2,1,823.67,708.7, ,,,,
39,14, F, mid, CDC,1,22,98,1,51,2,1,1464.83,744.64, ,,,,
39,14, F, mid, AAA,0,23,100,1,52,2,1,726.51,294.84, ,,,,
39,14, F, mid, CDC,1,22,98,1,53,2,1,644.21,288.04, ,,,,
39,14, F, mid, AAA,0,23,100,1,54,2,1,718.72,375.46, ,,,,
39,14, F, mid, DDD,0,19,98,1,55,2,1,648.53,246.31, ,,,,
39,14, F, mid, BAB,1,26,100,1,56,2,1,852.08,250.03, ,,,,
39,14, F, mid, CDC,1,22,98,1,57,2,1,597.3,167.12, ,,,,
39,14, F, mid, BAB,1,26,100,1,58,2,1,667.02,1004.77, ,,,,
39,14, F, mid, DDD,0,19,98,1,59,2,1,761.36,1168.33, ,,,,
39,14, F, mid, ABA,1,24,102,1,60,2,1,1063.66,1009.65, ,,,,
39,14, F, mid, DDD,0,19,98,1,61,2,1,1054.77,409.37, ,,,,
39,14, F, mid, BBB,0,25,102,1,62,2,1,779.4,1161.28, ,,,,
39,14, F, mid, DCD,1,20,104,1,63,2,1,872.57,986.07, ,,,,
39,14, F, mid, AAA,0,23,100,1,64,2,1,738.35,478.87, ,,,,
39,14, F, mid, DDD,0,19,98,1,65,2,1,879.46,784.67, ,,,,
39,14, F, mid, BAB,1,26,100,1,66,2,1,798.76,706.35, ,,,,
39,14, F, mid, DDD,0,19,98,1,67,2,1,637.41,390.2, ,,,,
39,14, F, mid, AAA,0,23,100,1,68,2,1,584.24,1718.17, ,,,,
39,14, F, mid, DCD,1,20,104,1,69,2,1,616,243.78, ,,,,
39,14, F, mid, BAB,1,26,100,1,70,2,1,685.31,253.61, ,,,,
39,14, F, mid, DDD,0,19,98,1,71,2,1,565.36,260.07, ,,,,
39,14, F, mid, AAA,0,23,100,1,72,2,1,566.19,193.83, ,,,,
39,14, F, mid, DCD,1,20,104,1,73,2,1,924.95,13.02, ,,,,
39,14, F, mid, BAB,1,26,100,1,74,2,1,1531.89,351.84, ,,,,
39,14, F, mid, CCC,0,21,104,1,75,2,1,708.82,405.45, ,,,,
39,14, F, mid, ABA,1,24,102,1,76,2,1,927.46,3480.97, ,,,,
39,14, F, mid, CCC,0,21,104,1,77,2,1,849.27,892.07, ,,,,
39,14, F, mid, ABA,1,24,102,1,78,2,1,1077.4,575.51, ,,,,
39,14, F, mid, CCC,0,21,104,1,79,2,1,651.85,590.17, ,,,,
39,14, F, mid, AAA,0,23,100,1,80,2,1,475.1,267.8, ,,,,
39,14, F, mid, DCD,1,20,104,1,81,2,1,620.05,375.66, ,,,,
39,14, F, mid, BAB,1,26,100,1,82,2,1,890.79,6358, ,,,,
39,14, F, mid, DCD,1,20,104,1,83,2,1,697.99,570.65, ,,,,
39,14, F, mid, BBB,0,25,102,1,84,2,1,1162.59,334.74, ,,,,
39,14, F, mid, DCD,1,20,104,1,85,2,1,692.27,909.66, ,,,,
39,14, F, mid, BBB,0,25,102,1,86,2,1,820.23,1529.54, ,,,,
39,14, F, mid, CCC,0,21,104,1,87,2,1,931.2,354.37, ,,,,
39,14, F, mid, BBB,0,25,102,1,88,2,1,886.77,353.17, ,,,,
39,14, F, mid, CCC,0,21,104,1,89,2,1,558.27,516.33, ,,,,
39,14, F, mid, BAB,1,26,100,1,90,2,1,675.25,581, ,,,,
39,14, F, mid, CDC,1,22,98,1,91,2,1,880.78,467.01, ,,,,
39,14, F, mid, AAA,0,23,100,1,92,2,1,746.39,490.43, ,,,,
39,14, F, mid, DCD,1,20,104,1,93,2,1,725.48,450.42, ,,,,
39,14, F, mid, BBB,0,25,102,1,94,2,1,794.92,569.12, ,,,,
39,14, F, mid, DDD,0,19,98,1,95,2,1,486.48,518.68, ,,,,
39,14, F, mid, BAB,1,26,100,1,96,2,1,862.06,455.92, ,,,,
39,14, F, mid, DCD,1,20,104,1,97,2,1,530.64,448.81, ,,,,
39,14, F, mid, DDD,0,19,98,1,1,3,1,1080.15,4435.31, ,,,,
39,14, F, mid, ABA,1,24,102,1,2,3,1,790.99,268.74, ,,,,
39,14, F, mid, DCD,1,20,104,1,3,3,1,581.74,298.73, ,,,,
39,14, F, mid, ABA,1,24,102,1,4,3,1,860.41,283.77, ,,,,
39,14, F, mid, CDC,1,22,98,1,5,3,1,788.15,400.55, ,,,,
39,14, F, mid, AAA,0,23,100,1,6,3,1,594.79,344.8, ,,,,
39,14, F, mid, DCD,1,20,104,1,7,3,1,670.58,0.29, ,,,,
39,14, F, mid, BBB,0,25,102,1,8,3,1,489.81,0.29, ,,,,
39,14, F, mid, CDC,1,22,98,1,9,3,1,723.49,308.42, ,,,,
39,14, F, mid, BBB,0,25,102,1,10,3,1,689.64,261.27, ,,,,
39,14, F, mid, CCC,0,21,104,1,11,3,1,724.79,340.54, ,,,,
39,14, F, mid, AAA,0,23,100,1,12,3,1,752.19,480.92, ,,,,
39,14, F, mid, CCC,0,21,104,1,13,3,1,667.69,499.33, ,,,,
39,14, F, mid, ABA,1,24,102,1,14,3,1,601.9,262.56, ,,,,
39,14, F, mid, CDC,1,22,98,1,15,3,1,521.45,318.12, ,,,,
39,14, F, mid, BBB,0,25,102,1,16,3,1,612.28,880.08, ,,,,
39,14, F, mid, DCD,1,20,104,1,17,3,1,682.24,2394.4, ,,,,
39,14, F, mid, BAB,1,26,100,1,18,3,1,733.2,290.18, ,,,,
39,14, F, mid, DDD,0,19,98,1,19,3,1,501.33,465.79, ,,,,
39,14, F, mid, BBB,0,25,102,1,20,3,1,841.6,142, ,,,,
39,14, F, mid, CCC,0,21,104,1,21,3,1,354.77,4057.17, ,,,,
39,14, F, mid, ABA,1,24,102,1,22,3,1,1002.3,768.83, ,,,,
