subid, subage, gender, group, code, targ, resp, unknown, trial, block, Acc, RT, ts_RT, diff,
103,12, F, ea,1,6,32,132,107,1,1,461.32,457.65,3.68, 
103,12, F, ea,2,3,32,132,108,1,0,312.44,308.38,4.06, 
103,12, F, ea,1,9,32,132,109,1,1,638.79,635.26,3.52, 
103,12, F, ea,1,5,32,132,110,1,1,385.87,382.27,3.61, 
103,12, F, ea,1,2,32,132,111,1,1,736.83,729.09,7.74, 
103,12, F, ea,1,9,32,132,112,1,1,716.35,712.81,3.54, 
103,12, F, ea,1,5,32,132,113,1,1,637.04,632.95,4.09, 
103,12, F, ea,1,1,32,132,114,1,1,752.05,748.33,3.71, 
103,12, F, ea,2,3,0,132,115,1,1,0,0,0, 
103,12, F, ea,1,9,32,132,116,1,1,508.01,504.6,3.41, 
103,12, F, ea,1,2,32,132,117,1,1,402.45,398.98,3.47, 
103,12, F, ea,1,2,32,132,118,1,1,405.98,402.5,3.48, 
103,12, F, ea,1,5,32,132,119,1,1,435.19,431.4,3.8, 
103,12, F, ea,1,1,32,132,120,1,1,433.74,430,3.74, 
103,12, F, ea,1,5,32,132,121,1,1,529.98,526.46,3.52, 
103,12, F, ea,1,1,32,132,122,1,1,737.21,728.77,8.44, 
103,12, F, ea,1,6,32,132,123,1,1,538.04,534.28,3.76, 
103,12, F, ea,1,4,32,132,124,1,1,1006.72,1003.33,3.39, 
103,12, F, ea,1,9,32,132,125,1,1,726.91,723.04,3.88, 
103,12, F, ea,1,5,32,132,126,1,1,392.37,388.83,3.54, 
103,12, F, ea,1,1,32,132,127,1,1,474.09,470.76,3.33, 
103,12, F, ea,1,8,32,132,128,1,1,490.86,487.39,3.47, 
103,12, F, ea,1,6,32,132,129,1,1,541.65,537.99,3.66, 
103,12, F, ea,3,111,97,132,130,1,999,5957.58,5954.17,3.41, 
103,12, F, ea,1,4,32,132,131,1,1,638.92,635.18,3.74, 
103,12, F, ea,1,8,32,132,1,2,1,4.55,0.39,4.16, 
103,12, F, ea,1,8,32,132,2,2,1,430.49,426.86,3.63, 
103,12, F, ea,1,1,32,132,3,2,1,573.36,569.96,3.41, 
103,12, F, ea,1,9,32,132,4,2,1,330.48,326.96,3.53, 
103,12, F, ea,1,9,32,132,5,2,1,537.76,534.26,3.5, 
103,12, F, ea,1,6,32,132,6,2,1,476.77,473.44,3.33, 
103,12, F, ea,3,111,97,132,7,2,999,2325.57,2322.24,3.32, 
103,12, F, ea,1,9,32,132,8,2,1,564.9,561.33,3.57, 
103,12, F, ea,1,6,32,132,9,2,1,551.83,548.37,3.46, 
103,12, F, ea,1,7,32,132,10,2,1,719.52,715.95,3.58, 
103,12, F, ea,1,7,32,132,11,2,1,940.78,937.24,3.54, 
103,12, F, ea,1,6,32,132,12,2,1,370.78,367.42,3.36, 
103,12, F, ea,1,2,32,132,13,2,1,427.04,417.92,9.12, 
103,12, F, ea,1,6,32,132,14,2,1,397.77,394.53,3.25, 
103,12, F, ea,2,3,0,132,15,2,1,0,0,0, 
103,12, F, ea,1,4,32,132,16,2,1,338.39,334.81,3.58, 
103,12, F, ea,1,5,32,132,17,2,1,403.04,399.54,3.49, 
103,12, F, ea,1,2,32,132,18,2,1,453.55,450.1,3.44, 
103,12, F, ea,1,9,32,132,19,2,1,524,520.03,3.98, 
103,12, F, ea,1,8,32,132,20,2,1,356.92,353.39,3.54, 
103,12, F, ea,1,7,32,132,21,2,1,518.82,515.24,3.58, 
103,12, F, ea,1,9,32,132,22,2,1,409.72,406.37,3.35, 
103,12, F, ea,1,7,32,132,23,2,1,515.86,512.57,3.29, 
103,12, F, ea,2,3,0,132,24,2,1,0,0,0, 
103,12, F, ea,1,1,32,132,25,2,1,605.76,602.26,3.5, 
103,12, F, ea,1,7,32,132,26,2,1,535.62,531.83,3.79, 
103,12, F, ea,1,9,32,132,27,2,1,461.35,457.7,3.65, 
103,12, F, ea,1,1,32,132,28,2,1,520.3,516.15,4.15, 
103,12, F, ea,1,5,32,132,29,2,1,273.68,269.54,4.15, 
103,12, F, ea,1,2,32,132,30,2,1,598.47,595.19,3.28, 
103,12, F, ea,3,111,97,132,31,2,999,1605.13,1601.55,3.57, 
103,12, F, ea,1,4,32,132,32,2,1,353.31,349.7,3.61, 
103,12, F, ea,1,6,32,132,33,2,1,8.96,0.68,8.28, 
103,12, F, ea,2,3,0,132,34,2,1,0,0,0, 
103,12, F, ea,1,9,32,132,35,2,1,438.57,434.93,3.64, 
103,12, F, ea,1,2,32,132,36,2,1,518.42,514.89,3.53, 
103,12, F, ea,1,1,32,132,37,2,1,672.06,668.63,3.44, 
103,12, F, ea,1,4,32,132,38,2,1,874.55,871.2,3.34, 
103,12, F, ea,1,1,32,132,39,2,1,763.27,759.75,3.52, 
103,12, F, ea,1,2,32,132,40,2,1,798.09,794.68,3.41, 
103,12, F, ea,1,6,32,132,41,2,1,1005.67,1002.12,3.56, 
103,12, F, ea,1,4,32,132,42,2,1,767.39,763.83,3.56, 
103,12, F, ea,1,4,32,132,43,2,1,843.28,835.73,7.55, 
103,12, F, ea,1,7,32,132,44,2,1,1049.29,1045.24,4.05, 
103,12, F, ea,1,6,0,132,45,2,0,0,0,0, 
103,12, F, ea,1,8,32,132,46,2,1,716.62,713.16,3.47, 
103,12, F, ea,1,9,32,132,47,2,1,296.31,292.93,3.37, 
103,12, F, ea,1,4,32,132,48,2,1,664.65,661.12,3.53, 
103,12, F, ea,1,5,32,132,49,2,1,787.05,782.6,4.46, 
103,12, F, ea,1,7,32,132,50,2,1,906.77,903.23,3.53, 
103,12, F, ea,3,111,97,132,51,2,999,1699.69,1696.13,3.55, 
103,12, F, ea,1,4,32,132,52,2,1,652.04,648.41,3.63, 
103,12, F, ea,1,5,32,132,53,2,1,495.25,491.91,3.34, 
103,12, F, ea,1,6,32,132,54,2,1,526.64,522.97,3.68, 
103,12, F, ea,2,3,32,132,55,2,0,543.31,539.79,3.52, 
103,12, F, ea,1,8,32,132,56,2,1,437.9,430.27,7.63, 
103,12, F, ea,1,6,32,132,57,2,1,435.24,431.45,3.79, 
103,12, F, ea,1,5,32,132,58,2,1,460.94,457.28,3.66, 
103,12, F, ea,2,3,0,132,59,2,1,0,0,0, 
103,12, F, ea,1,6,32,132,60,2,1,511.3,507.87,3.43, 
103,12, F, ea,1,8,32,132,61,2,1,455.46,451.9,3.56, 
103,12, F, ea,1,4,32,132,62,2,1,650.12,646.41,3.71, 
103,12, F, ea,1,5,32,132,63,2,1,643.62,640.08,3.54, 
103,12, F, ea,1,7,32,132,64,2,1,670.19,666.78,3.41, 
103,12, F, ea,1,6,32,132,65,2,1,693.52,689.96,3.56, 
103,12, F, ea,1,2,32,132,66,2,1,759.8,756.35,3.45, 
103,12, F, ea,1,1,32,132,67,2,1,584.02,580.57,3.45, 
103,12, F, ea,1,1,32,132,68,2,1,467.98,464.44,3.54, 
103,12, F, ea,1,5,32,132,69,2,1,454.59,451.09,3.5, 
103,12, F, ea,2,3,0,132,70,2,1,0,0,0, 
103,12, F, ea,1,4,32,132,71,2,1,640.33,632.04,8.29, 
103,12, F, ea,1,1,32,132,72,2,1,576.21,572.64,3.57, 
103,12, F, ea,1,9,32,132,73,2,1,666.91,663.43,3.48, 
103,12, F, ea,1,4,32,132,74,2,1,684.06,680.47,3.59, 
103,12, F, ea,1,2,32,132,75,2,1,743.2,739.63,3.57, 
103,12, F, ea,2,3,0,132,76,2,1,0,0,0, 
103,12, F, ea,1,6,32,132,77,2,1,415.29,411.77,3.52, 
103,12, F, ea,1,9,32,132,78,2,1,456.83,453.31,3.52, 
103,12, F, ea,1,5,32,132,79,2,1,595.14,591.64,3.5, 
103,12, F, ea,1,8,32,132,80,2,1,646.11,642.5,3.61, 
103,12, F, ea,1,5,32,132,81,2,1,692.67,689.29,3.38, 
103,12, F, ea,1,7,32,132,82,2,1,670.89,667.3,3.59, 
103,12, F, ea,1,4,32,132,83,2,1,449.89,446.35,3.54, 
103,12, F, ea,2,3,0,132,84,2,1,0,0,0, 
103,12, F, ea,1,8,32,132,85,2,1,497.69,494.41,3.29, 
103,12, F, ea,1,4,32,132,86,2,1,339.34,335.72,3.62, 
103,12, F, ea,1,8,32,132,87,2,1,469.21,465.8,3.41, 
103,12, F, ea,2,3,0,132,88,2,1,0,0,0, 
103,12, F, ea,1,5,32,132,89,2,1,533.34,529.7,3.64, 
103,12, F, ea,1,8,32,132,90,2,1,529.71,520.25,9.46, 
103,12, F, ea,1,2,32,132,91,2,1,626.65,622.64,4.01, 
103,12, F, ea,1,1,32,132,92,2,1,949.07,945.25,3.82, 
103,12, F, ea,1,2,32,132,93,2,1,766.68,763.13,3.55, 
103,12, F, ea,2,3,0,132,94,2,1,0,0,0, 
103,12, F, ea,1,2,32,132,95,2,1,825.95,822.45,3.5, 
103,12, F, ea,1,1,32,132,96,2,1,851.88,848.25,3.64, 
103,12, F, ea,1,5,32,132,97,2,1,861.41,857.99,3.42, 
103,12, F, ea,2,3,0,132,98,2,1,0,0,0, 
103,12, F, ea,1,9,32,132,99,2,1,504.15,500.84,3.31, 
103,12, F, ea,1,4,32,132,100,2,1,496.86,493.38,3.48, 
103,12, F, ea,1,2,32,132,101,2,1,385.08,381.65,3.43, 
103,12, F, ea,2,3,0,132,102,2,1,0,0,0, 
103,12, F, ea,1,5,32,132,103,2,1,405.41,401.9,3.5, 
103,12, F, ea,1,7,32,132,104,2,1,447.43,444.1,3.33, 
103,12, F, ea,1,7,32,132,105,2,1,512.51,509,3.51, 
103,12, F, ea,2,3,0,132,106,2,1,0,0,0, 
103,12, F, ea,1,4,32,132,107,2,1,639.97,636.49,3.48, 
103,12, F, ea,1,2,32,132,108,2,1,618.37,614.97,3.4, 
103,12, F, ea,1,6,32,132,109,2,1,536.7,529.74,6.96, 
103,12, F, ea,1,1,32,132,110,2,1,650.57,646.64,3.92, 
103,12, F, ea,1,9,32,132,111,2,1,751.89,748.24,3.66, 
103,12, F, ea,1,9,32,132,112,2,1,690.8,687.39,3.41, 
103,12, F, ea,1,7,32,132,113,2,1,697.37,693.95,3.42, 
103,12, F, ea,1,1,32,132,114,2,1,630.51,626.97,3.54, 
103,12, F, ea,3,111,100,132,115,2,999,10405.23,10401.51,3.72, 
103,12, F, ea,1,2,32,132,116,2,1,649.58,645.95,3.63, 
103,12, F, ea,1,8,32,132,117,2,1,818.29,814.87,3.43, 
103,12, F, ea,1,7,32,132,118,2,1,835.53,831.33,4.2, 
103,12, F, ea,1,9,32,132,119,2,1,618.53,614.82,3.7, 
103,12, F, ea,1,6,32,132,120,2,1,572.25,568.68,3.57, 
103,12, F, ea,2,3,0,132,121,2,1,0,0,0, 
103,12, F, ea,1,1,32,132,122,2,1,568.07,564.46,3.61, 
103,12, F, ea,1,2,32,132,123,2,1,811.17,807.86,3.32, 
103,12, F, ea,1,5,32,132,124,2,1,965.08,961.53,3.55, 
103,12, F, ea,1,7,32,132,125,2,1,549.01,545.37,3.64, 
103,12, F, ea,1,8,32,132,126,2,1,567.09,563.71,3.38, 
103,12, F, ea,1,5,32,132,127,2,1,544.8,541.37,3.43, 
103,12, F, ea,1,8,32,132,128,2,1,576.64,573.15,3.49, 
103,12, F, ea,1,8,32,132,129,2,1,557.82,550.54,7.27, 
103,12, F, ea,3,111,97,132,130,2,999,2186.12,2182.49,3.63, 
103,12, F, ea,1,1,32,132,131,2,1,403.31,399.87,3.44, 
104,25, F, adult,1,4,32,132,1,1,1,583.82,580.19,3.64, 
104,25, F, adult,1,7,32,132,2,1,1,354.28,351.46,2.82, 
104,25, F, adult,1,8,32,132,3,1,1,334.2,330.98,3.22, 
104,25, F, adult,3,111,98,132,4,1,999,2318.67,2316.23,2.44, 
104,25, F, adult,1,4,32,132,5,1,1,368,364.75,3.24, 
104,25, F, adult,1,8,32,132,6,1,1,347.06,344.21,2.85, 
104,25, F, adult,1,6,32,132,7,1,1,301.96,299.11,2.85, 
104,25, F, adult,1,1,32,132,8,1,1,321.54,317.36,4.19, 
104,25, F, adult,1,5,32,132,9,1,1,239.47,235.2,4.27, 
104,25, F, adult,1,8,32,132,10,1,1,246.79,244.12,2.66, 
104,25, F, adult,2,3,32,132,11,1,0,257.78,253.33,4.45, 
104,25, F, adult,1,2,32,132,12,1,1,301.36,298.4,2.96, 
104,25, F, adult,1,6,32,132,13,1,1,480.32,477.51,2.81, 
104,25, F, adult,1,1,32,132,14,1,1,288.06,281.52,6.54, 
104,25, F, adult,2,3,0,132,15,1,1,0,0,0, 
104,25, F, adult,1,2,32,132,16,1,1,280.89,277.5,3.39, 
104,25, F, adult,1,9,32,132,17,1,1,252.81,250.04,2.77, 
104,25, F, adult,1,6,32,132,18,1,1,277.84,274.83,3.01, 
104,25, F, adult,1,9,32,132,19,1,1,259.05,254.93,4.12, 
104,25, F, adult,1,8,32,132,20,1,1,278.65,275.69,2.96, 
104,25, F, adult,1,4,32,132,21,1,1,312.64,309.56,3.07, 
104,25, F, adult,2,3,32,132,22,1,0,250.41,247.1,3.31, 
104,25, F, adult,1,2,32,132,23,1,1,399.05,395.98,3.07, 
104,25, F, adult,1,4,32,132,24,1,1,328.03,320.22,7.81, 
104,25, F, adult,1,2,32,132,25,1,1,245.6,241.34,4.26, 
104,25, F, adult,1,9,32,132,26,1,1,310.73,307.73,3, 
104,25, F, adult,2,3,0,132,27,1,1,0,0,0, 
104,25, F, adult,1,8,32,132,28,1,1,231.33,227.2,4.13, 
104,25, F, adult,1,1,32,132,29,1,1,340.59,336.48,4.11, 
104,25, F, adult,1,1,32,132,30,1,1,259.57,255.46,4.11, 
104,25, F, adult,1,6,32,132,31,1,1,342.25,326.4,15.85, 
104,25, F, adult,1,9,32,132,32,1,1,292.34,288.48,3.85, 
104,25, F, adult,1,1,32,132,33,1,1,315.2,312.39,2.82, 
104,25, F, adult,3,111,97,132,34,1,999,6646.64,6643.86,2.78, 
104,25, F, adult,1,1,32,132,35,1,1,445.88,442.25,3.63, 
104,25, F, adult,1,4,32,132,36,1,1,452.78,450.32,2.46, 
104,25, F, adult,3,111,97,132,37,1,999,1898.26,1895.27,2.98, 
104,25, F, adult,1,1,32,132,38,1,1,409.42,406.63,2.79, 
104,25, F, adult,1,6,32,132,39,1,1,444.32,441.46,2.85, 
104,25, F, adult,1,8,32,132,40,1,1,295.66,292.64,3.02, 
104,25, F, adult,1,6,32,132,41,1,1,323.7,319.03,4.67, 
104,25, F, adult,1,6,32,132,42,1,1,282.71,275.59,7.12, 
104,25, F, adult,2,3,32,132,43,1,0,239.55,224.98,14.58, 
104,25, F, adult,1,7,32,132,44,1,1,325.22,320.82,4.4, 
104,25, F, adult,1,2,32,132,45,1,1,250.33,242.86,7.48, 
104,25, F, adult,1,2,32,132,46,1,1,290.32,287.65,2.67, 
104,25, F, adult,1,8,32,132,47,1,1,297.36,293.24,4.12, 
104,25, F, adult,1,8,32,132,48,1,1,332.12,326.27,5.86, 
104,25, F, adult,1,2,32,132,49,1,1,352.45,344.29,8.16, 
104,25, F, adult,1,7,32,132,50,1,1,375.19,372.43,2.76, 
104,25, F, adult,2,3,0,132,51,1,1,0,0,0, 
104,25, F, adult,1,5,32,132,52,1,1,310.44,306.63,3.81, 
104,25, F, adult,1,8,32,132,53,1,1,356.51,349.35,7.16, 
104,25, F, adult,1,7,32,132,54,1,1,302.18,298.05,4.13, 
104,25, F, adult,1,8,32,132,55,1,1,360.24,357.57,2.67, 
104,25, F, adult,1,1,32,132,56,1,1,381.65,374.83,6.83, 
104,25, F, adult,1,5,32,132,57,1,1,374.47,370.94,3.53, 
104,25, F, adult,1,4,32,132,58,1,1,367.18,364.38,2.79, 
104,25, F, adult,2,3,0,132,59,1,1,0,0,0, 
104,25, F, adult,1,7,32,132,60,1,1,303.82,296.65,7.16, 
104,25, F, adult,1,7,32,132,61,1,1,441.43,438.53,2.9, 
104,25, F, adult,1,7,32,132,62,1,1,313.19,310.44,2.75, 
104,25, F, adult,1,6,32,132,63,1,1,286.07,283.54,2.53, 
104,25, F, adult,2,3,32,132,64,1,0,337.29,334.18,3.11, 
104,25, F, adult,1,1,32,132,65,1,1,355.25,351.46,3.79, 
104,25, F, adult,1,9,32,132,66,1,1,344.23,338.51,5.72, 
104,25, F, adult,1,7,32,132,67,1,1,340.8,325.48,15.31, 
104,25, F, adult,1,6,32,132,68,1,1,273.64,265.34,8.29, 
104,25, F, adult,1,5,32,132,69,1,1,270.47,263.36,7.11, 
104,25, F, adult,1,5,32,132,70,1,1,555.64,552.62,3.02, 
104,25, F, adult,1,2,32,132,71,1,1,286.61,283.7,2.91, 
104,25, F, adult,1,6,32,132,72,1,1,321.14,313.42,7.72, 
104,25, F, adult,1,2,32,132,73,1,1,293.32,286.35,6.97, 
104,25, F, adult,1,5,32,132,74,1,1,361.3,357.19,4.1, 
104,25, F, adult,1,4,32,132,75,1,1,555.07,552.17,2.89, 
104,25, F, adult,1,1,32,132,76,1,1,397.65,394.71,2.94, 
104,25, F, adult,2,3,0,132,77,1,1,0,0,0, 
104,25, F, adult,1,9,32,132,78,1,1,314.35,311.03,3.32, 
104,25, F, adult,1,4,32,132,79,1,1,341.53,338.7,2.83, 
104,25, F, adult,1,5,32,132,80,1,1,273.23,270.5,2.73, 
104,25, F, adult,2,3,0,132,81,1,1,0,0,0, 
104,25, F, adult,1,7,32,132,82,1,1,311.12,308.31,2.8, 
104,25, F, adult,1,9,32,132,83,1,1,335.45,328.7,6.75, 
104,25, F, adult,1,4,32,132,84,1,1,318.56,315.4,3.16, 
104,25, F, adult,1,7,32,132,85,1,1,266.59,262.28,4.31, 
104,25, F, adult,1,6,32,132,86,1,1,315.15,312.43,2.73, 
104,25, F, adult,1,8,32,132,87,1,1,240.07,237.26,2.8, 
104,25, F, adult,1,9,0,132,88,1,0,0,0,0, 
104,25, F, adult,1,5,32,132,89,1,1,388.49,385.53,2.96, 
104,25, F, adult,1,2,32,132,90,1,1,348.01,341.28,6.73, 
104,25, F, adult,1,6,32,132,91,1,1,334.55,331.55,3, 
104,25, F, adult,1,7,32,132,92,1,1,310.51,307.49,3.02, 
104,25, F, adult,1,5,32,132,93,1,1,267.28,262.97,4.31, 
104,25, F, adult,1,9,32,132,94,1,1,317.49,310.65,6.84, 
104,25, F, adult,1,5,32,132,95,1,1,275.04,270.78,4.26, 
104,25, F, adult,2,3,0,132,96,1,1,0,0,0, 
104,25, F, adult,1,2,32,132,97,1,1,232.29,218.48,13.81, 
104,25, F, adult,1,7,32,132,98,1,1,311.79,307.7,4.09, 
104,25, F, adult,1,9,32,132,99,1,1,27.91,15.09,12.82, 
104,25, F, adult,3,111,99,132,100,1,999,1956.86,1953.81,3.05, 
104,25, F, adult,1,7,32,132,101,1,1,308.63,305.8,2.84, 
104,25, F, adult,1,1,32,132,102,1,1,240.23,232.85,7.38, 
104,25, F, adult,1,6,32,132,103,1,1,236.69,228.48,8.2, 
104,25, F, adult,2,3,32,132,104,1,0,263.11,260.17,2.94, 
104,25, F, adult,1,8,32,132,105,1,1,305.22,302.08,3.14, 
104,25, F, adult,1,6,32,132,106,1,1,308.15,301.19,6.96, 
104,25, F, adult,1,8,32,132,107,1,1,303.89,300.76,3.13, 
104,25, F, adult,1,4,32,132,108,1,1,258.39,255.62,2.77, 
104,25, F, adult,1,5,32,132,109,1,1,14.12,0.83,13.29, 
104,25, F, adult,1,1,32,132,110,1,1,246.93,239.94,6.99, 
104,25, F, adult,1,4,32,132,111,1,1,264.62,257.59,7.03, 
104,25, F, adult,2,3,0,132,112,1,1,0,0,0, 
104,25, F, adult,1,9,32,132,113,1,1,329.1,326.27,2.83, 
104,25, F, adult,1,4,32,132,114,1,1,390.77,386.94,3.83, 
104,25, F, adult,1,7,32,132,115,1,1,288.32,285.28,3.05, 
104,25, F, adult,1,1,32,132,116,1,1,233.59,223.03,10.56, 
104,25, F, adult,1,1,32,132,117,1,1,329.17,322.8,6.37, 
104,25, F, adult,1,5,32,132,118,1,1,281,278.21,2.79, 
104,25, F, adult,1,5,32,132,119,1,1,315.68,312.19,3.49, 
104,25, F, adult,1,4,32,132,120,1,1,318.19,314.84,3.35, 
104,25, F, adult,1,2,32,132,121,1,1,355.86,351.83,4.03, 
104,25, F, adult,3,111,98,132,122,1,999,1139.26,1136.34,2.92, 
104,25, F, adult,1,8,32,132,123,1,1,431.85,425.01,6.84, 
104,25, F, adult,1,9,32,132,124,1,1,270.23,265.83,4.39, 
104,25, F, adult,1,4,32,132,125,1,1,936.18,933.01,3.17, 
104,25, F, adult,1,5,32,132,126,1,1,542.23,539.01,3.22, 
104,25, F, adult,1,9,32,132,127,1,1,278.19,271.22,6.97, 
104,25, F, adult,1,2,32,132,128,1,1,268.03,263.95,4.08, 
104,25, F, adult,1,9,32,132,129,1,1,341.33,334.75,6.58, 
104,25, F, adult,2,3,0,132,130,1,1,0,0,0, 
104,25, F, adult,1,2,32,132,131,1,1,362.86,359.01,3.85, 
104,25, F, adult,1,4,32,132,1,2,1,4.13,0.25,3.88, 
104,25, F, adult,1,4,32,132,2,2,1,404.31,401.42,2.9, 
104,25, F, adult,1,8,32,132,3,2,1,292.81,285.75,7.06, 
104,25, F, adult,1,7,32,132,4,2,1,277.15,271.79,5.36, 
104,25, F, adult,2,3,32,132,5,2,0,301.27,297.06,4.21, 
104,25, F, adult,1,5,32,132,6,2,1,292.17,288.22,3.95, 
104,25, F, adult,1,8,32,132,7,2,1,277.83,270.95,6.88, 
104,25, F, adult,1,9,32,132,8,2,1,336.02,333.13,2.89, 
104,25, F, adult,1,9,32,132,9,2,1,299.31,296.27,3.04, 
104,25, F, adult,1,2,32,132,10,2,1,375.29,371.34,3.95, 
104,25, F, adult,2,3,0,132,11,2,1,0,0,0, 
104,25, F, adult,1,5,32,132,12,2,1,281.85,279.07,2.78, 
104,25, F, adult,1,1,32,132,13,2,1,308.74,301.81,6.93, 
104,25, F, adult,1,2,32,132,14,2,1,296.1,289.16,6.93, 
104,25, F, adult,1,6,32,132,15,2,1,339.39,335.7,3.7, 
104,25, F, adult,2,3,32,132,16,2,0,399.18,396.34,2.84, 
104,25, F, adult,1,7,32,132,17,2,1,346.47,342.47,3.99, 
104,25, F, adult,1,6,32,132,18,2,1,293.19,290.54,2.65, 
104,25, F, adult,1,6,32,132,19,2,1,438.53,435.17,3.36, 
104,25, F, adult,1,4,32,132,20,2,1,329.42,321.95,7.47, 
104,25, F, adult,1,6,32,132,21,2,1,286.23,283.06,3.18, 
104,25, F, adult,1,6,32,132,22,2,1,277.25,270.19,7.06, 
104,25, F, adult,2,3,0,132,23,2,1,0,0,0, 
104,25, F, adult,1,2,32,132,24,2,1,250.75,246.21,4.54, 
104,25, F, adult,1,9,32,132,25,2,1,410.04,406.99,3.05, 
104,25, F, adult,1,5,32,132,26,2,1,329.74,324.02,5.72, 
104,25, F, adult,1,8,32,132,27,2,1,332.28,321.45,10.83, 
104,25, F, adult,1,5,32,132,28,2,1,266.11,259.36,6.75, 
104,25, F, adult,1,2,32,132,29,2,1,261.69,257.6,4.09, 
104,25, F, adult,1,5,32,132,30,2,1,335.93,328.18,7.76, 
104,25, F, adult,1,4,32,132,31,2,1,317.77,314.46,3.31, 
104,25, F, adult,1,1,32,132,32,2,1,324.1,317.06,7.04, 
104,25, F, adult,1,8,32,132,33,2,1,313.23,306.48,6.76, 
104,25, F, adult,1,1,32,132,34,2,1,382.35,379.17,3.18, 
104,25, F, adult,1,9,32,132,35,2,1,305.98,301.11,4.87, 
104,25, F, adult,1,8,32,132,36,2,1,275.44,272.77,2.67, 
104,25, F, adult,1,1,32,132,37,2,1,335.17,330.96,4.21, 
104,25, F, adult,1,6,32,132,38,2,1,396.76,389.83,6.93, 
104,25, F, adult,1,2,32,132,39,2,1,320.13,315.96,4.17, 
104,25, F, adult,3,111,97,132,40,2,999,1502.96,1500.03,2.92, 
104,25, F, adult,1,7,32,132,41,2,1,359.69,356.7,2.99, 
104,25, F, adult,1,7,32,132,42,2,1,266.65,259.77,6.87, 
104,25, F, adult,1,6,32,132,43,2,1,390.75,387.84,2.91, 
104,25, F, adult,1,1,32,132,44,2,1,367.77,364.53,3.24, 
104,25, F, adult,2,3,0,132,45,2,1,0,0,0, 
104,25, F, adult,1,7,32,132,46,2,1,414.51,410.41,4.1, 
104,25, F, adult,1,9,32,132,47,2,1,371.02,368.01,3, 
104,25, F, adult,1,5,32,132,48,2,1,403.94,396.86,7.08, 
104,25, F, adult,1,1,32,132,49,2,1,431.96,423.76,8.2, 
104,25, F, adult,1,6,32,132,50,2,1,277.38,271.7,5.67, 
104,25, F, adult,2,3,0,132,51,2,1,0,0,0, 
104,25, F, adult,1,2,32,132,52,2,1,313.74,310.63,3.11, 
104,25, F, adult,1,8,32,132,53,2,1,317.77,310.73,7.04, 
104,25, F, adult,1,1,32,132,54,2,1,434.21,431.06,3.16, 
104,25, F, adult,1,1,32,132,55,2,1,378.9,373.77,5.13, 
104,25, F, adult,2,3,0,132,56,2,1,0,0,0, 
104,25, F, adult,1,9,32,132,57,2,1,237.2,232.76,4.44, 
104,25, F, adult,1,1,32,132,58,2,1,355.25,351.04,4.22, 
104,25, F, adult,1,7,32,132,59,2,1,287.72,284.73,2.99, 
104,25, F, adult,3,111,97,132,60,2,999,1089.38,1086.57,2.81, 
104,25, F, adult,1,4,32,132,61,2,1,395.37,392.55,2.82, 
104,25, F, adult,1,5,32,132,62,2,1,279.57,276.22,3.36, 
104,25, F, adult,2,3,0,132,63,2,1,0,0,0, 
104,25, F, adult,1,5,32,132,64,2,1,337.04,332.59,4.45, 
104,25, F, adult,1,9,32,132,65,2,1,295.42,291.55,3.87, 
104,25, F, adult,1,4,32,132,66,2,1,272.09,269.31,2.78, 
104,25, F, adult,1,7,32,132,67,2,1,309.78,305.68,4.1, 
104,25, F, adult,1,6,32,132,68,2,1,264.62,261.93,2.69, 
104,25, F, adult,1,5,32,132,69,2,1,277.33,273.29,4.04, 
104,25, F, adult,1,5,32,132,70,2,1,305.16,301.56,3.6, 
104,25, F, adult,2,3,32,132,71,2,0,554.27,551.31,2.95, 
104,25, F, adult,1,6,32,132,72,2,1,284.2,281.2,2.99, 
104,25, F, adult,1,8,32,132,73,2,1,439.83,437.1,2.73, 
104,25, F, adult,1,1,32,132,74,2,1,282.98,280.18,2.8, 
104,25, F, adult,2,3,0,132,75,2,1,0,0,0, 
104,25, F, adult,1,7,32,132,76,2,1,314.2,310.22,3.98, 
104,25, F, adult,1,4,32,132,77,2,1,349.74,345.29,4.45, 
104,25, F, adult,1,9,32,132,78,2,1,239.14,236.31,2.83, 
104,25, F, adult,2,3,32,132,79,2,0,477.16,473.28,3.89, 
104,25, F, adult,1,5,32,132,80,2,1,412.64,409.78,2.87, 
104,25, F, adult,1,2,32,132,81,2,1,320.1,315.89,4.2, 
104,25, F, adult,1,4,32,132,82,2,1,313.86,311.01,2.85, 
104,25, F, adult,3,111,99,132,83,2,999,1093.3,1090.57,2.73, 
104,25, F, adult,1,6,32,132,84,2,1,388.73,385.99,2.74, 
104,25, F, adult,1,9,32,132,85,2,1,431.35,422.99,8.36, 
104,25, F, adult,2,3,0,132,86,2,1,0,0,0, 
104,25, F, adult,1,9,32,132,87,2,1,234.48,230.27,4.21, 
104,25, F, adult,1,4,32,132,88,2,1,277.19,269.94,7.25, 
104,25, F, adult,1,6,32,132,89,2,1,319.98,316.04,3.94, 
104,25, F, adult,1,2,32,132,90,2,1,252.78,245.68,7.1, 
104,25, F, adult,1,1,32,132,91,2,1,323.39,320.04,3.34, 
104,25, F, adult,1,5,32,132,92,2,1,365.05,362.33,2.72, 
104,25, F, adult,1,5,32,132,93,2,1,275.3,271.22,4.08, 
104,25, F, adult,1,9,32,132,94,2,1,422.92,418.77,4.15, 
104,25, F, adult,2,3,32,132,95,2,0,318.52,315.56,2.96, 
